Disease1	Disease2	Similarity	Similarity_abs	Direction
Cardiomyopathy, Dilated	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	-0.051581783872563486	0.051581783872563486	-
Inferior Wall Myocardial Infarction	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	-0.09692022554073546	0.09692022554073546	-
Lymphoma, Large B-Cell, Diffuse	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0.05008653402616112	0.05008653402616112	+
Myocardial Infarction	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	-0.05996843184197104	0.05996843184197104	-
Acquired Immunodeficiency Syndrome	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.21962504727056747	0.21962504727056747	+
Aortic Aneurysm, Abdominal	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.11643387858313105	0.11643387858313105	-
Aortic Aneurysm, Thoracic	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.06455677606956975	0.06455677606956975	+
Carcinoma, Merkel Cell	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.09409164104063134	0.09409164104063134	+
Carcinoma, Ovarian	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.060228802761168154	0.060228802761168154	+
Carcinoma, Pancreatic	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.12404122859319845	0.12404122859319845	-
Cardiovascular Diseases	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.05027151112807836	0.05027151112807836	-
Diabetic Nephropathies	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.4635895740818019	0.4635895740818019	+
Ependymoma	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.05483387585817998	0.05483387585817998	-
Leukemia-Lymphoma, Adult T-Cell	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.052473203246199675	0.052473203246199675	-
Liver Diseases	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.06995932270377636	0.06995932270377636	+
Lymphoma, B-Cell	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.06348380909430577	0.06348380909430577	-
Macular Degeneration	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.050325745279896125	0.050325745279896125	-
Meningioma	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.08252140555119318	0.08252140555119318	+
Myelodysplastic Syndromes	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.06446555162081316	0.06446555162081316	+
Myocardial Ischemia	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.08073470122304131	0.08073470122304131	+
Myotonic Dystrophy	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.13616134559825135	0.13616134559825135	+
Osteogenesis Imperfecta	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.31560445495858264	0.31560445495858264	+
Osteonecrosis	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.07918950086203635	0.07918950086203635	-
Pancreatitis, Acute Necrotizing	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-0.10138631449218634	0.10138631449218634	-
Arthritis, Rheumatoid	Pregnancy, Ectopic	0.05037279729380985	0.05037279729380985	+
Autoimmune Diseases	Pregnancy, Ectopic	0.05488717452525495	0.05488717452525495	+
Constriction, Pathologic	Pregnancy, Ectopic	-0.0711435921950066	0.0711435921950066	-
Endometriosis	Pregnancy, Ectopic	0.05270232205995975	0.05270232205995975	+
Hypertension, Pulmonary	Pregnancy, Ectopic	-0.050544039966505847	0.050544039966505847	-
Leukemia	Pregnancy, Ectopic	-0.08006823603946495	0.08006823603946495	-
Niemann-Pick Disease, Type C	Pregnancy, Ectopic	-0.0644054720988527	0.0644054720988527	-
Polycythemia Vera	Pregnancy, Ectopic	0.07898263166618504	0.07898263166618504	+
Acquired Immunodeficiency Syndrome	Prion Diseases	-0.05564447642723338	0.05564447642723338	-
Atherosclerosis	Prion Diseases	0.058712547556758234	0.058712547556758234	+
Carcinoma, Pancreatic	Prion Diseases	0.06518584184183884	0.06518584184183884	+
Diabetic Nephropathies	Prion Diseases	-0.06676160041471296	0.06676160041471296	-
Digestive System Neoplasms	Prion Diseases	-0.06000933171393683	0.06000933171393683	-
Eclampsia	Prion Diseases	0.06287661437612589	0.06287661437612589	+
Endotoxemia	Prion Diseases	-0.08557493296194964	0.08557493296194964	-
HIV Infections	Prion Diseases	-0.05403796470591028	0.05403796470591028	-
Infertility	Prion Diseases	0.07574694604028906	0.07574694604028906	+
Leukemia, Promyelocytic, Acute	Prion Diseases	0.09605923770510591	0.09605923770510591	+
Lymphoma, Primary Effusion	Prion Diseases	-0.07529945723529251	0.07529945723529251	-
Myelodysplastic Syndromes	Prion Diseases	-0.062119707588283994	0.062119707588283994	-
Nasopharyngeal Neoplasms	Prion Diseases	-0.05378576419620069	0.05378576419620069	-
Osteogenesis Imperfecta	Prion Diseases	-0.06578145708044147	0.06578145708044147	-
Pre-Eclampsia	Prion Diseases	0.07919165182706503	0.07919165182706503	+
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	Prion Diseases	-0.08873548084482888	0.08873548084482888	-
Adrenocortical Carcinoma	Prostatic Neoplasms	-0.05207822242229104	0.05207822242229104	-
Colonic Neoplasms	Prostatic Neoplasms	0.06786752712188013	0.06786752712188013	+
Glioblastoma	Prostatic Neoplasms	-0.057103040153728704	0.057103040153728704	-
Inflammation	Prostatic Neoplasms	-0.05506853080226291	0.05506853080226291	-
Leukemia, Lymphocytic, Chronic, B-Cell	Prostatic Neoplasms	0.0776245933650457	0.0776245933650457	+
Lymphoma	Prostatic Neoplasms	0.08521136048497108	0.08521136048497108	+
Adenocarcinoma, Esophageal	Psoriasis	0.2471086848763704	0.2471086848763704	+
Adrenal Cortex Neoplasms	Psoriasis	-0.08105397928519721	0.08105397928519721	-
Alopecia	Psoriasis	-0.05326577628988489	0.05326577628988489	-
Amyotrophic Lateral Sclerosis	Psoriasis	-0.06405125454595555	0.06405125454595555	-
Arthritis, Rheumatoid	Psoriasis	0.1064163304510474	0.1064163304510474	+
Atherosclerosis	Psoriasis	0.07396911779565198	0.07396911779565198	+
Barrett Esophagus	Psoriasis	-0.1303290732354351	0.1303290732354351	-
Burns	Psoriasis	-0.10680042324512394	0.10680042324512394	-
Carcinoma, Squamous Cell	Psoriasis	-0.06838042324812979	0.06838042324812979	-
Colorectal Adenocarcinoma	Psoriasis	0.05152924090282007	0.05152924090282007	+
Cytomegalovirus Retinitis	Psoriasis	0.14935115082660602	0.14935115082660602	+
Dermatitis, Atopic	Psoriasis	0.15791235851728314	0.15791235851728314	+
Endometriosis	Psoriasis	-0.06058189052602467	0.06058189052602467	-
Epilepsy, Temporal Lobe	Psoriasis	-0.06414097562732013	0.06414097562732013	-
HIV Infections	Psoriasis	0.12371881016924123	0.12371881016924123	+
Laryngeal Neoplasms	Psoriasis	0.05660888290578952	0.05660888290578952	+
Leukemia, Lymphocytic, Chronic, B-Cell	Psoriasis	0.07304910347835071	0.07304910347835071	+
Lichen Planus	Psoriasis	0.3667108970178721	0.3667108970178721	+
Lichen Planus, Oral	Psoriasis	0.07754613841595934	0.07754613841595934	+
Lupus Erythematosus, Systemic	Psoriasis	0.18309407760067686	0.18309407760067686	+
Myocardial Reperfusion Injury	Psoriasis	-0.09503268232168327	0.09503268232168327	-
Peritonitis	Psoriasis	-0.06713415020715555	0.06713415020715555	-
Adrenocortical Carcinoma	Pulmonary Disease, Chronic Obstructive	-0.08882754222899032	0.08882754222899032	-
Azoospermia	Pulmonary Disease, Chronic Obstructive	-0.2635014728977496	0.2635014728977496	-
Carcinoma, Thyroid, Papillary	Pulmonary Disease, Chronic Obstructive	0.0965958665984033	0.0965958665984033	+
Cardiomyopathy, Hypertrophic	Pulmonary Disease, Chronic Obstructive	0.05248911000793329	0.05248911000793329	+
Endocrine Gland Neoplasms	Pulmonary Disease, Chronic Obstructive	0.07522299917893563	0.07522299917893563	+
Gastrointestinal Neoplasms	Pulmonary Disease, Chronic Obstructive	0.12990116127456144	0.12990116127456144	+
Glioblastoma	Pulmonary Disease, Chronic Obstructive	0.051746460537587	0.051746460537587	+
Nervous System Diseases	Pulmonary Disease, Chronic Obstructive	0.24118815812160177	0.24118815812160177	+
Neurilemmoma	Pulmonary Disease, Chronic Obstructive	-0.27744876449195205	0.27744876449195205	-
Parkinson Disease	Pulmonary Disease, Chronic Obstructive	0.07137772468202198	0.07137772468202198	+
Carcinoma, Ductal	Pulmonary Fibrosis	-0.08389429364068857	0.08389429364068857	-
Carcinoma, Neuroendocrine	Pulmonary Fibrosis	-0.07472188199850306	0.07472188199850306	-
Carcinoma, Skin Appendage	Pulmonary Fibrosis	-0.08389429364068857	0.08389429364068857	-
Carcinoma, Thyroid, Medullary	Pulmonary Fibrosis	-0.10205866821288488	0.10205866821288488	-
Cholangiocarcinoma	Pulmonary Fibrosis	-0.06801889059952484	0.06801889059952484	-
Demyelinating Diseases	Pulmonary Fibrosis	-0.07472188199850306	0.07472188199850306	-
Dermatitis, Atopic	Pulmonary Fibrosis	-0.060057946284148414	0.060057946284148414	-
Fibromatosis, Aggressive	Pulmonary Fibrosis	-0.05199656183285504	0.05199656183285504	-
Neuroma	Pulmonary Fibrosis	0.10080887183056919	0.10080887183056919	+
Non-alcoholic Fatty Liver Disease	Pulmonary Fibrosis	0.18620672038233957	0.18620672038233957	+
Acute Kidney Injury	Rectal Neoplasms	0.057926470013947434	0.057926470013947434	+
Carcinoma, Ovarian	Rectal Neoplasms	-0.05688507581615819	0.05688507581615819	-
Ependymoma	Rectal Neoplasms	-0.05498454860337271	0.05498454860337271	-
Acquired Immunodeficiency Syndrome	Reperfusion Injury	-0.05635451499283584	0.05635451499283584	-
Acute Kidney Injury	Reperfusion Injury	0.07126141285126347	0.07126141285126347	+
Acute Lung Injury	Reperfusion Injury	0.06938099941408109	0.06938099941408109	+
Adenocarcinoma, Esophageal	Reperfusion Injury	0.09143889759244613	0.09143889759244613	+
Adrenal Cortex Neoplasms	Reperfusion Injury	0.05338758413847034	0.05338758413847034	+
Atherosclerosis	Reperfusion Injury	0.13302710669022416	0.13302710669022416	+
Carcinoma, Ductal	Reperfusion Injury	0.09518960943519342	0.09518960943519342	+
Carcinoma, Neuroendocrine	Reperfusion Injury	0.09096630714442505	0.09096630714442505	+
Carcinoma, Skin Appendage	Reperfusion Injury	0.09518960943519342	0.09518960943519342	+
Carcinoma, Squamous Cell	Reperfusion Injury	0.05094893728439078	0.05094893728439078	+
Carcinoma, Thyroid, Medullary	Reperfusion Injury	0.17048915370459097	0.17048915370459097	+
Cardiovascular Diseases	Reperfusion Injury	0.053501340660711806	0.053501340660711806	+
Cataract	Reperfusion Injury	0.10643212369279165	0.10643212369279165	+
Cholangiocarcinoma	Reperfusion Injury	0.16157502629650616	0.16157502629650616	+
Chorioamnionitis	Reperfusion Injury	0.08980761386340774	0.08980761386340774	+
Choriocarcinoma	Reperfusion Injury	0.09682484036435429	0.09682484036435429	+
Colitis, Ulcerative	Reperfusion Injury	0.07000572191311215	0.07000572191311215	+
Coronary Artery Disease	Reperfusion Injury	0.05246931657452756	0.05246931657452756	+
Creutzfeldt-Jakob Syndrome	Reperfusion Injury	-0.062619664803228	0.062619664803228	-
Demyelinating Diseases	Reperfusion Injury	0.09096630714442505	0.09096630714442505	+
Dermatitis, Atopic	Reperfusion Injury	0.19634985699661084	0.19634985699661084	+
Eclampsia	Reperfusion Injury	0.059484759083040344	0.059484759083040344	+
Fibromatosis, Aggressive	Reperfusion Injury	0.07726318583513928	0.07726318583513928	+
Fibromyalgia	Reperfusion Injury	-0.08826102354222996	0.08826102354222996	-
Gerstmann-Straussler-Scheinker Disease	Reperfusion Injury	-0.062619664803228	0.062619664803228	-
HIV Infections	Reperfusion Injury	-0.08810043918239525	0.08810043918239525	-
Hepatitis B	Reperfusion Injury	-0.11924112072218529	0.11924112072218529	-
Huntington Disease	Reperfusion Injury	0.06258204099955374	0.06258204099955374	+
Leukemia	Reperfusion Injury	0.10806017953272928	0.10806017953272928	+
Leukemia, Promyelocytic, Acute	Reperfusion Injury	0.15007635180559775	0.15007635180559775	+
Liver Diseases	Reperfusion Injury	-0.06924752625487897	0.06924752625487897	-
Liver Failure	Reperfusion Injury	-0.08401924702721511	0.08401924702721511	-
Lupus Erythematosus, Systemic	Reperfusion Injury	-0.11011284351480755	0.11011284351480755	-
Lymphoma, Mantle-Cell	Reperfusion Injury	0.15563058667274793	0.15563058667274793	+
Multiple Myeloma	Reperfusion Injury	0.05531896121412468	0.05531896121412468	+
Myelodysplastic Syndromes	Reperfusion Injury	0.051750301655842004	0.051750301655842004	+
Myocardial Infarction	Reperfusion Injury	0.05137295064488096	0.05137295064488096	+
Myocardial Reperfusion Injury	Reperfusion Injury	0.2799208647776199	0.2799208647776199	+
Nephrotic Syndrome	Reperfusion Injury	-0.07009107030179436	0.07009107030179436	-
Neuroma	Reperfusion Injury	-0.0799657856305017	0.0799657856305017	-
Obesity	Reperfusion Injury	0.09855012900827857	0.09855012900827857	+
Osteoarthritis, Knee	Reperfusion Injury	0.08980761386340774	0.08980761386340774	+
Papillomaviridae	Reperfusion Injury	0.0715849110763704	0.0715849110763704	+
Pulmonary Fibrosis	Reperfusion Injury	-0.06460531675739453	0.06460531675739453	-
Carcinoma, Nasopharyngeal	Respiratory Distress Syndrome, Adult	0.060182822361731204	0.060182822361731204	+
Cardiomyopathy, Hypertrophic	Respiratory Distress Syndrome, Adult	-0.08341528425194633	0.08341528425194633	-
Hyperglycemia	Respiratory Distress Syndrome, Adult	-0.33333333333333337	0.33333333333333337	-
Liver Neoplasms	Respiratory Distress Syndrome, Adult	-0.0948273611548781	0.0948273611548781	-
Alopecia	Respiratory Syncytial Virus Infections	-0.06799330909500331	0.06799330909500331	-
Amyotrophic Lateral Sclerosis	Respiratory Syncytial Virus Infections	-0.11926397537974873	0.11926397537974873	-
Azoospermia	Respiratory Syncytial Virus Infections	-0.06561015517073673	0.06561015517073673	-
Barrett Esophagus	Respiratory Syncytial Virus Infections	0.05626943258145433	0.05626943258145433	+
Carcinoma, Ehrlich Tumor	Respiratory Syncytial Virus Infections	-0.1046090436029884	0.1046090436029884	-
Colitis	Respiratory Syncytial Virus Infections	0.38272754272881543	0.38272754272881543	+
Dermatitis, Atopic	Respiratory Syncytial Virus Infections	0.1812370287499837	0.1812370287499837	+
Epilepsy, Temporal Lobe	Respiratory Syncytial Virus Infections	-0.11988849788491329	0.11988849788491329	-
Helplessness, Learned	Respiratory Syncytial Virus Infections	0.11989723051106982	0.11989723051106982	+
Lichen Planus	Respiratory Syncytial Virus Infections	0.1433514888338047	0.1433514888338047	+
Lichen Planus, Oral	Respiratory Syncytial Virus Infections	0.2019848859200661	0.2019848859200661	+
Lupus Erythematosus, Systemic	Respiratory Syncytial Virus Infections	0.09578635700270316	0.09578635700270316	+
Lymphoma, Large B-Cell, Diffuse	Respiratory Syncytial Virus Infections	-0.06488752409064746	0.06488752409064746	-
Myocardial Reperfusion Injury	Respiratory Syncytial Virus Infections	-0.13651898413863464	0.13651898413863464	-
Nephrosclerosis	Respiratory Syncytial Virus Infections	-0.11532214485592635	0.11532214485592635	-
Non-alcoholic Fatty Liver Disease	Respiratory Syncytial Virus Infections	-0.10342972842139683	0.10342972842139683	-
Peritonitis	Respiratory Syncytial Virus Infections	-0.14386697632053136	0.14386697632053136	-
Psoriasis	Respiratory Syncytial Virus Infections	0.0672450576143156	0.0672450576143156	+
Hypertension, Pulmonary	Retinal Degeneration	-0.09311453714781272	0.09311453714781272	-
Kidney Failure, Chronic	Retinal Degeneration	-0.1284709852575059	0.1284709852575059	-
Lymphoma, Large B-Cell, Diffuse	Retinal Degeneration	0.07635878274670743	0.07635878274670743	+
Respiratory Syncytial Virus Infections	Retinal Degeneration	-0.18179414000276958	0.18179414000276958	-
Acquired Immunodeficiency Syndrome	Retinal Neovascularization	-0.06327242089483916	0.06327242089483916	-
Alopecia	Retinal Neovascularization	-0.05600150805921375	0.05600150805921375	-
Cardiomyopathy, Hypertrophic	Retinal Neovascularization	-0.05694837489568461	0.05694837489568461	-
Choriocarcinoma	Retinal Neovascularization	0.09607880440034446	0.09607880440034446	+
Endotoxemia	Retinal Neovascularization	-0.05720501497926586	0.05720501497926586	-
Fibromyalgia	Retinal Neovascularization	-0.11611344198769143	0.11611344198769143	-
HIV Infections	Retinal Neovascularization	-0.056152171017272594	0.056152171017272594	-
Heart Failure	Retinal Neovascularization	0.058039121424882316	0.058039121424882316	+
Hepatitis B, Chronic	Retinal Neovascularization	0.08985639562293467	0.08985639562293467	+
Liver Cirrhosis	Retinal Neovascularization	-0.055444614725387614	0.055444614725387614	-
Lupus Nephritis	Retinal Neovascularization	0.0928940839337015	0.0928940839337015	+
Mouth Neoplasms	Retinal Neovascularization	0.06513511662852536	0.06513511662852536	+
Mucocutaneous Lymph Node Syndrome	Retinal Neovascularization	0.06308376399002266	0.06308376399002266	+
Myocardial Infarction	Retinal Neovascularization	-0.07334276956024922	0.07334276956024922	-
Polycythemia Vera	Retinal Neovascularization	-0.0693576160110591	0.0693576160110591	-
Prion Diseases	Retinal Neovascularization	-0.06943681456853094	0.06943681456853094	-
Reperfusion Injury	Retinal Neovascularization	0.06287939791575445	0.06287939791575445	+
Adenocarcinoma, Lung	Retinitis Pigmentosa	0.10423876881398783	0.10423876881398783	+
Aortic Aneurysm, Thoracic	Retinitis Pigmentosa	0.12715342621333306	0.12715342621333306	+
Carcinoma, Ehrlich Tumor	Retinitis Pigmentosa	0.19507910583569954	0.19507910583569954	+
Carcinoma, Thyroid, Medullary	Retinitis Pigmentosa	0.11099420654429364	0.11099420654429364	+
Cardiomegaly	Retinitis Pigmentosa	0.09259475943052864	0.09259475943052864	+
Coronary Artery Disease	Retinitis Pigmentosa	-0.11646532706321691	0.11646532706321691	-
Epilepsy, Temporal Lobe	Retinitis Pigmentosa	0.11572880451569975	0.11572880451569975	+
Epstein-Barr Virus Infections	Retinitis Pigmentosa	-0.14195264560633752	0.14195264560633752	-
Fatty Liver	Retinitis Pigmentosa	-0.07262200113372852	0.07262200113372852	-
Helplessness, Learned	Retinitis Pigmentosa	-0.1327481910435283	0.1327481910435283	-
Hodgkin Disease	Retinitis Pigmentosa	0.2556901898184225	0.2556901898184225	+
Hypertrophy	Retinitis Pigmentosa	0.20158080453383523	0.20158080453383523	+
Inferior Wall Myocardial Infarction	Retinitis Pigmentosa	-0.06128495001831649	0.06128495001831649	-
Musculoskeletal Abnormalities	Retinitis Pigmentosa	0.12606611898045902	0.12606611898045902	+
Myelodysplastic Syndromes	Retinitis Pigmentosa	-0.07318051443828603	0.07318051443828603	-
Myositis	Retinitis Pigmentosa	0.12623744874779735	0.12623744874779735	+
Pheochromocytoma	Retinitis Pigmentosa	0.06060825108542801	0.06060825108542801	+
Pituitary Neoplasms	Retinitis Pigmentosa	0.07072207015414582	0.07072207015414582	+
Asthenozoospermia	Retinoblastoma	0.10987233735770613	0.10987233735770613	+
Astrocytoma	Retinoblastoma	-0.15185919432825823	0.15185919432825823	-
Carcinoma, Pancreatic	Retinoblastoma	0.06491991697324662	0.06491991697324662	+
Cardiomyopathy, Hypertrophic	Retinoblastoma	-0.05205435406950732	0.05205435406950732	-
Diabetic Nephropathies	Retinoblastoma	-0.07197873774661578	0.07197873774661578	-
Glioblastoma	Retinoblastoma	-0.05833388535188074	0.05833388535188074	-
Glioma	Retinoblastoma	-0.06449004152265014	0.06449004152265014	-
Head and Neck Neoplasms	Retinoblastoma	0.1150912735689188	0.1150912735689188	+
Hepatitis B	Retinoblastoma	0.05916128771995815	0.05916128771995815	+
Inflammation	Retinoblastoma	-0.0679616266441084	0.0679616266441084	-
Lung Neoplasms	Retinoblastoma	-0.0640644505503646	0.0640644505503646	-
